"OccMetID","Area_Title","Primary_State","Occupation_Title","Occupation_Group","Total_Employees_Met","Employee_PCT_Met","Jobs_1000_Met","Loc_Quotient_Met","H_Mean_Met","A_Mean_Met","Mean_PCT_Met","H_PCT10_Met","H_PCT25_Met","H_Median_Met","H_PCT75_Met","H_PCT90_Met","A_PCT10_Met","A_PCT25_Met","A_Median_Met","A_PCT75_Met","A_PCT90_Met","Annual_Met","Hourly_Met"
11927,"Bellingham, WA",WA,Pharmacists,detailed,190,3.30,2.290,1.03,61.59,128100.00,1.40,48.02,59.45,61.40,63.95,75.88,99880.00,123650.00,127710.00,133020.00,157840.00,"",""
11928,"Bellingham, WA",WA,Physician Assistants,detailed,60,16.90,0.731,0.77,61.98,128920.00,4.50,48.02,48.47,61.54,74.55,80.95,99880.00,100820.00,128010.00,155070.00,168380.00,"",""
11929,"Bellingham, WA",WA,Occupational Therapists,detailed,50,10.40,0.603,0.66,44.58,92730.00,1.10,36.24,37.61,46.22,46.87,56.75,75370.00,78220.00,96150.00,97480.00,118040.00,"",""
11930,"Bellingham, WA",WA,Physical Therapists,detailed,140,4.70,1.737,1.09,43.45,90370.00,1.10,36.29,38.06,45.97,47.94,49.05,75490.00,79160.00,95620.00,99720.00,102030.00,"",""
11931,"Bellingham, WA",WA,Respiratory Therapists,detailed,50,11.90,0.654,0.69,34.12,70960.00,1.20,28.48,28.48,36.49,36.49,38.17,59230.00,59230.00,75900.00,75900.00,79390.00,"",""
11932,"Bellingham, WA",WA,Speech-Language Pathologists,detailed,70,5.00,0.839,0.80,42.34,88070.00,1.10,36.10,37.16,45.72,47.89,48.08,75090.00,77290.00,95110.00,99620.00,100000.00,"",""
11933,"Bellingham, WA",WA,Veterinarians,detailed,80,8.70,0.976,1.78,53.47,111220.00,5.80,36.78,44.99,58.08,62.26,74.33,76510.00,93580.00,120800.00,129510.00,154600.00,"",""
11934,"Bellingham, WA",WA,Registered Nurses,detailed,1600,1.90,19.351,0.89,40.58,84410.00,0.60,28.76,36.31,36.31,46.55,58.29,59820.00,75530.00,75530.00,96830.00,121250.00,"",""
11935,"Bellingham, WA",WA,Nurse Practitioners,detailed,80,12.50,0.996,0.60,53.22,110700.00,6.40,29.80,38.06,56.86,61.55,72.58,61990.00,79170.00,118270.00,128030.00,150970.00,"",""
11936,"Bellingham, WA",WA,"Physicians, All Other",detailed,170,11.10,2.094,1.15,104.41,217170.00,6.90,48.11,59.84,79.76,,,100070.00,124460.00,165900.00,,,"",""
11937,"Bellingham, WA",WA,Dental Hygienists,detailed,190,6.30,2.262,1.54,48.36,100600.00,1.80,45.67,45.96,47.28,47.44,59.67,95000.00,95600.00,98340.00,98680.00,124120.00,"",""
11938,"Bellingham, WA",WA,Clinical Laboratory Technologists and Technicians,detailed,210,7.40,2.570,1.14,27.69,57590.00,1.60,16.78,21.09,26.74,34.15,42.90,34900.00,43870.00,55620.00,71040.00,89220.00,"",""
11939,"Bellingham, WA",WA,Radiologic Technologists and Technicians,detailed,80,8.50,0.990,0.64,33.55,69780.00,3.20,22.47,29.04,36.28,36.28,44.61,46740.00,60410.00,75470.00,75470.00,92800.00,"",""
11940,"Bellingham, WA",WA,Paramedics,detailed,60,23.90,0.678,0.99,40.83,84930.00,3.80,35.67,35.67,36.63,46.50,47.61,74180.00,74180.00,76200.00,96710.00,99030.00,"",""
11941,"Bellingham, WA",WA,Pharmacy Technicians,detailed,200,3.70,2.433,0.79,21.41,44530.00,1.10,17.42,17.87,22.13,22.65,26.52,36240.00,37180.00,46040.00,47110.00,55170.00,"",""
11942,"Bellingham, WA",WA,Surgical Technologists,detailed,60,5.50,0.669,0.86,25.79,53640.00,0.70,22.77,22.77,22.77,28.43,33.89,47360.00,47360.00,47360.00,59140.00,70500.00,"",""
11943,"Bellingham, WA",WA,Veterinary Technologists and Technicians,detailed,90,6.30,1.047,1.24,22.01,45770.00,1.30,17.43,21.58,22.09,22.34,26.99,36260.00,44890.00,45950.00,46470.00,56150.00,"",""
11944,"Bellingham, WA",WA,Licensed Practical and Licensed Vocational Nurses,detailed,200,6.80,2.410,0.53,27.98,58190.00,1.50,22.55,22.88,28.46,29.22,36.00,46910.00,47600.00,59210.00,60780.00,74870.00,"",""
11945,"Bellingham, WA",WA,Medical Records Specialists,detailed,150,25.00,1.788,1.40,23.92,49750.00,5.30,17.76,18.27,23.25,29.57,29.65,36930.00,37990.00,48350.00,61510.00,61680.00,"",""
11946,"Bellingham, WA",WA,"Opticians, Dispensing",detailed,70,11.10,0.810,1.56,21.77,45290.00,3.30,14.23,17.75,22.32,28.12,28.19,29590.00,36910.00,46420.00,58500.00,58640.00,"",""
11947,"Bellingham, WA",WA,"Health Technologists and Technicians, All Other",detailed,80,15.50,0.967,0.97,24.44,50830.00,3.70,16.48,17.64,22.55,28.59,35.53,34280.00,36690.00,46910.00,59470.00,73890.00,"",""
11948,"Bellingham, WA",WA,Healthcare Support Occupations,major,3210,6.40,38.909,0.83,18.58,38640.00,1.90,14.24,14.45,17.43,20.72,23.17,29620.00,30060.00,36260.00,43100.00,48190.00,"",""
11949,"Bellingham, WA",WA,Home Health and Personal Care Aides,detailed,1090,18.10,13.184,0.55,15.57,32390.00,1.40,13.91,14.26,14.43,17.28,17.97,28930.00,29670.00,30010.00,35930.00,37380.00,"",""
11950,"Bellingham, WA",WA,Nursing Assistants,detailed,720,6.60,8.675,0.93,17.82,37060.00,1.00,14.30,17.14,17.31,18.15,20.72,29750.00,35640.00,36010.00,37750.00,43100.00,"",""
11951,"Bellingham, WA",WA,Physical Therapist Assistants,detailed,50,12.70,0.587,0.88,29.10,60530.00,1.20,22.71,28.25,29.42,29.75,37.06,47230.00,58760.00,61180.00,61870.00,77090.00,"",""
11952,"Bellingham, WA",WA,Physical Therapist Aides,detailed,40,21.30,0.472,1.57,15.38,31990.00,3.00,14.18,14.53,14.56,14.72,17.67,29490.00,30230.00,30290.00,30610.00,36750.00,"",""
11953,"Bellingham, WA",WA,Massage Therapists,detailed,130,22.10,1.577,2.74,31.12,64730.00,3.30,17.87,28.73,29.21,36.51,37.01,37170.00,59770.00,60750.00,75940.00,76970.00,"",""
11954,"Bellingham, WA",WA,Dental Assistants,detailed,320,3.10,3.859,1.57,21.32,44350.00,1.80,17.83,17.94,22.10,22.63,26.81,37080.00,37320.00,45970.00,47060.00,55770.00,"",""
11955,"Bellingham, WA",WA,Medical Assistants,detailed,440,5.90,5.301,1.03,20.31,42240.00,1.30,17.46,17.88,18.51,22.70,23.17,36330.00,37190.00,38510.00,47210.00,48190.00,"",""
11956,"Bellingham, WA",WA,Medical Equipment Preparers,detailed,50,8.80,0.577,1.33,20.24,42090.00,0.80,17.45,17.45,21.84,21.84,27.41,36300.00,36300.00,45420.00,45420.00,57010.00,"",""
11957,"Bellingham, WA",WA,Pharmacy Aides,detailed,70,8.80,0.891,2.88,16.24,33780.00,1.70,14.16,14.24,14.53,17.02,18.13,29440.00,29620.00,30230.00,35390.00,37710.00,"",""
11958,"Bellingham, WA",WA,Veterinary Assistants and Laboratory Animal Caretakers,detailed,100,10.10,1.265,1.80,16.73,34810.00,1.10,14.14,14.43,16.80,17.62,18.15,29410.00,30010.00,34950.00,36650.00,37750.00,"",""
11959,"Bellingham, WA",WA,Phlebotomists,detailed,70,20.80,0.859,0.91,18.87,39260.00,1.50,14.53,17.77,17.99,21.82,22.75,30220.00,36960.00,37420.00,45380.00,47330.00,"",""
11960,"Bellingham, WA",WA,"Healthcare Support Workers, All Other",detailed,70,9.90,0.822,1.07,22.50,46790.00,5.40,16.51,17.47,21.80,26.56,28.99,34340.00,36340.00,45350.00,55250.00,60300.00,"",""
11961,"Bellingham, WA",WA,Protective Service Occupations,major,1830,3.40,22.194,0.92,34.42,71590.00,1.50,15.12,18.58,34.97,47.61,49.69,31440.00,38650.00,72750.00,99030.00,103350.00,"",""
11962,"Bellingham, WA",WA,First-Line Supervisors of Police and Detectives,detailed,80,5.50,0.989,1.09,56.15,116790.00,0.80,45.76,49.30,51.63,62.45,78.38,95180.00,102550.00,107390.00,129900.00,163020.00,"",""
11963,"Bellingham, WA",WA,First-Line Supervisors of Firefighting and Prevention Workers,detailed,140,12.00,1.684,2.93,46.94,97640.00,3.00,37.40,41.00,48.49,49.69,57.83,77800.00,85270.00,100860.00,103350.00,120290.00,"",""
11964,"Bellingham, WA",WA,Firefighters,detailed,310,13.80,3.743,1.66,33.66,70000.00,5.70,14.69,30.43,34.60,38.76,46.50,30560.00,63290.00,71970.00,80610.00,96710.00,"",""
11965,"Bellingham, WA",WA,Detectives and Criminal Investigators,detailed,260,0.60,3.176,4.15,54.39,113130.00,0.10,47.61,47.61,48.97,53.05,76.83,99030.00,99030.00,101860.00,110340.00,159810.00,"",""
11966,"Bellingham, WA",WA,Police and Sheriff's Patrol Officers,detailed,230,5.00,2.840,0.60,43.22,89890.00,1.00,36.17,38.53,43.63,49.46,49.46,75240.00,80140.00,90760.00,102880.00,102880.00,"",""
11967,"Bellingham, WA",WA,Security Guards,detailed,350,5.00,4.291,0.57,17.94,37300.00,6.20,14.83,15.25,15.25,18.26,23.27,30850.00,31720.00,31720.00,37990.00,48400.00,"",""
11968,"Bellingham, WA",WA,Crossing Guards and Flaggers,detailed,60,27.50,0.735,1.25,26.38,54870.00,6.80,17.57,18.97,27.48,30.66,31.94,36540.00,39450.00,57160.00,63770.00,66440.00,"",""
11969,"Bellingham, WA",WA,"Lifeguards, Ski Patrol, and Other Recreational Protective Service Workers",detailed,100,8.70,1.218,1.50,15.34,31920.00,1.30,13.69,13.73,15.12,15.12,18.36,28480.00,28560.00,31440.00,31440.00,38190.00,"",""
11970,"Bellingham, WA",WA,"Protective Service Workers, All Other",detailed,100,13.90,1.190,1.67,22.98,47800.00,5.10,17.84,19.07,19.24,24.47,37.83,37100.00,39670.00,40010.00,50900.00,78690.00,"",""
11971,"Bellingham, WA",WA,Food Preparation and Serving Related Occupations,major,7850,0.80,95.047,1.20,17.39,36160.00,0.90,14.12,14.41,14.89,18.03,22.93,29380.00,29960.00,30970.00,37490.00,47690.00,"",""
11972,"Bellingham, WA",WA,Chefs and Head Cooks,detailed,70,19.30,0.820,0.89,27.82,57870.00,4.40,17.47,22.55,24.28,32.94,44.27,36350.00,46910.00,50500.00,68510.00,92080.00,"",""
11973,"Bellingham, WA",WA,First-Line Supervisors of Food Preparation and Serving Workers,detailed,840,3.70,10.173,1.38,21.97,45690.00,1.40,14.82,17.58,21.66,24.62,29.90,30820.00,36560.00,45040.00,51210.00,62190.00,"",""
11974,"Bellingham, WA",WA,"Cooks, Fast Food",detailed,280,15.80,3.410,0.63,15.34,31910.00,1.20,14.23,14.41,14.93,16.83,17.11,29610.00,29980.00,31060.00,35010.00,35590.00,"",""
11975,"Bellingham, WA",WA,"Cooks, Institution and Cafeteria",detailed,190,3.60,2.279,0.82,18.97,39460.00,0.70,14.92,17.39,18.23,21.73,23.24,31030.00,36160.00,37930.00,45210.00,48340.00,"",""
11976,"Bellingham, WA",WA,"Cooks, Restaurant",detailed,870,4.20,10.536,1.24,17.66,36720.00,1.20,14.71,15.21,17.34,18.03,21.70,30590.00,31640.00,36060.00,37500.00,45130.00,"",""
11977,"Bellingham, WA",WA,"Cooks, Short Order",detailed,60,13.80,0.723,0.82,17.50,36410.00,4.50,13.90,14.63,16.60,18.98,24.28,28900.00,30440.00,34530.00,39470.00,50500.00,"",""
11978,"Bellingham, WA",WA,Food Preparation Workers,detailed,490,5.90,5.956,1.07,16.80,34950.00,0.90,14.51,14.78,16.54,18.18,19.77,30190.00,30740.00,34400.00,37810.00,41120.00,"",""
11979,"Bellingham, WA",WA,Bartenders,detailed,330,6.50,4.021,1.17,20.09,41780.00,3.50,13.70,14.24,17.00,22.93,30.81,28490.00,29620.00,35360.00,47690.00,64090.00,"",""
11980,"Bellingham, WA",WA,Fast Food and Counter Workers,detailed,2830,2.70,34.298,1.56,15.10,31410.00,0.60,14.08,14.25,14.53,14.80,17.56,29280.00,29630.00,30220.00,30780.00,36530.00,"",""
11981,"Bellingham, WA",WA,Waiters and Waitresses,detailed,970,4.00,11.786,0.92,20.33,42280.00,3.40,13.72,14.30,15.31,23.62,34.11,28530.00,29740.00,31850.00,49120.00,70950.00,"",""
11982,"Bellingham, WA",WA,"Food Servers, Nonrestaurant",detailed,230,7.90,2.808,1.63,15.66,32580.00,0.70,14.55,14.77,14.89,16.41,18.15,30250.00,30710.00,30970.00,34140.00,37740.00,"",""
11983,"Bellingham, WA",WA,Dining Room and Cafeteria Attendants and Bartender Helpers,detailed,180,12.70,2.155,0.90,15.84,32950.00,1.90,14.22,14.54,14.78,15.04,18.76,29580.00,30250.00,30730.00,31290.00,39020.00,"",""
11984,"Bellingham, WA",WA,Dishwashers,detailed,300,10.10,3.607,1.35,15.95,33170.00,2.10,13.94,14.14,14.65,17.19,19.77,29000.00,29410.00,30470.00,35750.00,41120.00,"",""
11985,"Bellingham, WA",WA,"Hosts and Hostesses, Restaurant, Lounge, and Coffee Shop",detailed,200,9.20,2.440,1.06,15.33,31890.00,1.80,14.14,14.26,14.41,14.71,17.34,29410.00,29650.00,29970.00,30600.00,36060.00,"",""
11986,"Bellingham, WA",WA,Building and Grounds Cleaning and Maintenance Occupations,major,2800,1.90,33.938,1.16,17.69,36800.00,0.60,14.22,14.58,16.13,18.72,23.40,29580.00,30320.00,33540.00,38940.00,48670.00,"",""
11987,"Bellingham, WA",WA,First-Line Supervisors of Housekeeping and Janitorial Workers,detailed,70,9.20,0.858,0.79,21.59,44900.00,2.00,14.81,17.59,21.16,23.78,29.68,30810.00,36590.00,44020.00,49460.00,61730.00,"",""
11988,"Bellingham, WA",WA,"First-Line Supervisors of Landscaping, Lawn Service, and Groundskeeping Workers",detailed,,,,,27.91,58050.00,3.90,20.89,20.89,25.93,33.73,43.66,43440.00,43460.00,53940.00,70150.00,90810.00,"",""
11989,"Bellingham, WA",WA,"Janitors and Cleaners, Except Maids and Housekeeping Cleaners",detailed,1510,2.60,18.238,1.26,17.12,35600.00,0.70,14.14,14.58,16.13,18.45,23.40,29410.00,30320.00,33540.00,38370.00,48670.00,"",""
11990,"Bellingham, WA",WA,Maids and Housekeeping Cleaners,detailed,570,4.90,6.841,1.33,15.51,32260.00,0.70,14.18,14.36,14.62,16.59,18.33,29490.00,29870.00,30420.00,34500.00,38130.00,"",""
11991,"Bellingham, WA",WA,Landscaping and Groundskeeping Workers,detailed,480,12.50,5.813,0.92,18.70,38890.00,2.00,14.45,14.69,17.59,21.78,23.65,30050.00,30560.00,36590.00,45290.00,49180.00,"",""
11992,"Bellingham, WA",WA,Tree Trimmers and Pruners,detailed,90,45.30,1.043,3.51,25.90,53860.00,6.20,23.64,23.76,23.76,25.93,36.51,49170.00,49420.00,49420.00,53940.00,75940.00,"",""
11993,"Bellingham, WA",WA,Personal Care and Service Occupations,major,2290,10.90,27.686,1.52,17.22,35820.00,2.70,14.08,14.14,14.27,18.00,23.70,29280.00,29410.00,29680.00,37440.00,49300.00,"",""
11994,"Bellingham, WA",WA,First-Line Supervisors of Personal Service Workers,detailed,40,11.90,0.438,0.61,24.17,50270.00,3.50,16.02,18.36,22.43,29.23,32.94,33310.00,38180.00,46650.00,60800.00,68510.00,"",""
11995,"Bellingham, WA",WA,Animal Trainers,detailed,40,24.10,0.454,4.04,17.21,35800.00,6.40,14.37,14.81,14.81,18.04,21.74,29890.00,30800.00,30800.00,37520.00,45210.00,"",""
11996,"Bellingham, WA",WA,Animal Caretakers,detailed,160,6.70,1.896,1.18,16.20,33690.00,1.20,14.03,14.25,14.43,17.43,21.61,29180.00,29640.00,30010.00,36250.00,44940.00,"",""
11997,"Bellingham, WA",WA,Amusement and Recreation Attendants,detailed,180,5.40,2.169,1.17,14.54,30250.00,0.80,13.69,13.85,14.11,14.57,15.05,28480.00,28800.00,29350.00,30300.00,31300.00,"",""
11998,"Bellingham, WA",WA,"Hairdressers, Hairstylists, and Cosmetologists",detailed,140,12.10,1.741,0.86,19.73,41030.00,2.20,14.43,14.58,18.00,22.70,28.70,30010.00,30330.00,37440.00,47210.00,59690.00,"",""
11999,"Bellingham, WA",WA,Manicurists and Pedicurists,detailed,120,5.10,1.447,1.69,18.48,38440.00,2.10,14.37,14.73,16.98,21.57,22.72,29880.00,30640.00,35310.00,44860.00,47250.00,"",""
12000,"Bellingham, WA",WA,Childcare Workers,detailed,,,,,14.26,29650.00,3.50,14.14,14.14,14.14,14.14,14.14,29410.00,29410.00,29410.00,29410.00,29410.00,"",""
12001,"Bellingham, WA",WA,Exercise Trainers and Group Fitness Instructors,detailed,270,6.00,3.212,2.04,21.51,44730.00,3.50,14.28,14.74,21.77,23.70,29.29,29700.00,30670.00,45270.00,49300.00,60920.00,"",""
12002,"Bellingham, WA",WA,Recreation Workers,detailed,130,23.90,1.529,0.82,17.34,36060.00,2.60,14.25,14.50,14.65,18.50,23.33,29640.00,30150.00,30470.00,38480.00,48530.00,"",""
12003,"Bellingham, WA",WA,Residential Advisors,detailed,40,16.50,0.488,0.74,19.86,41310.00,2.30,14.96,17.59,18.17,22.80,23.75,31110.00,36590.00,37790.00,47410.00,49390.00,"",""
12004,"Bellingham, WA",WA,Sales and Related Occupations,major,8160,1.10,98.769,1.05,21.79,45320.00,0.90,14.07,14.35,17.34,23.13,36.58,29270.00,29850.00,36060.00,48100.00,76090.00,"",""
12005,"Bellingham, WA",WA,First-Line Supervisors of Retail Sales Workers,detailed,760,2.70,9.237,1.14,23.93,49780.00,1.00,17.08,18.00,22.39,28.12,35.57,35520.00,37450.00,46580.00,58490.00,73990.00,"",""
12006,"Bellingham, WA",WA,First-Line Supervisors of Non-Retail Sales Workers,detailed,100,8.70,1.218,0.70,42.42,88240.00,2.80,23.63,30.14,37.39,49.40,63.06,49160.00,62690.00,77760.00,102750.00,131170.00,"",""
12007,"Bellingham, WA",WA,Cashiers,detailed,1870,2.90,22.686,0.96,15.56,32350.00,0.50,13.89,14.15,14.36,16.77,17.82,28900.00,29430.00,29860.00,34880.00,37070.00,"",""
12008,"Bellingham, WA",WA,Counter and Rental Clerks,detailed,410,5.50,4.922,1.87,17.88,37200.00,1.10,14.04,14.26,17.21,20.65,22.93,29200.00,29660.00,35790.00,42940.00,47690.00,"",""
12009,"Bellingham, WA",WA,Parts Salespersons,detailed,180,5.10,2.122,1.13,21.54,44790.00,1.90,14.22,15.31,18.52,27.31,29.17,29580.00,31850.00,38530.00,56810.00,60680.00,"",""
12010,"Bellingham, WA",WA,Retail Salespersons,detailed,2880,2.20,34.807,1.33,17.02,35410.00,0.80,13.93,14.26,14.47,17.66,22.55,28960.00,29650.00,30110.00,36720.00,46890.00,"",""
12011,"Bellingham, WA",WA,Advertising Sales Agents,detailed,50,12.00,0.657,0.96,31.30,65100.00,5.50,14.90,20.41,28.92,37.64,47.15,30990.00,42460.00,60160.00,78280.00,98070.00,"",""
12012,"Bellingham, WA",WA,Insurance Sales Agents,detailed,260,10.40,3.179,1.06,27.18,56530.00,3.70,18.25,18.42,23.32,29.51,37.28,37960.00,38320.00,48510.00,61380.00,77530.00,"",""
12013,"Bellingham, WA",WA,"Securities, Commodities, and Financial Services Sales Agents",detailed,180,11.90,2.192,0.72,29.49,61340.00,3.70,18.08,21.83,23.37,29.92,47.44,37600.00,45400.00,48600.00,62230.00,98680.00,"",""
12014,"Bellingham, WA",WA,"Sales Representatives of Services, Except Advertising, Insurance, Financial Services, and Travel",detailed,320,9.90,3.817,0.52,30.70,63860.00,4.80,17.23,21.31,26.18,36.98,48.76,35830.00,44330.00,54450.00,76920.00,101430.00,"",""
12015,"Bellingham, WA",WA,"Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products",detailed,140,9.30,1.744,0.92,46.48,96680.00,8.10,23.64,30.73,39.25,58.98,77.33,49170.00,63920.00,81640.00,122670.00,160850.00,"",""
12016,"Bellingham, WA",WA,"Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products",detailed,790,3.90,9.513,1.08,37.24,77450.00,4.00,19.19,23.11,29.73,44.68,62.40,39920.00,48060.00,61840.00,92920.00,129780.00,"",""
12017,"Bellingham, WA",WA,Real Estate Sales Agents,detailed,110,19.20,1.336,1.07,29.89,62160.00,5.30,16.70,22.43,27.04,36.69,44.85,34730.00,46660.00,56240.00,76320.00,93280.00,"",""
12018,"Bellingham, WA",WA,Office and Administrative Support Occupations,major,10680,1.00,129.330,1.00,21.58,44890.00,0.40,14.38,17.59,20.07,23.38,29.43,29910.00,36590.00,41750.00,48620.00,61210.00,"",""
12019,"Bellingham, WA",WA,First-Line Supervisors of Office and Administrative Support Workers,detailed,770,3.60,9.298,0.91,31.93,66420.00,0.80,21.74,23.52,29.28,36.94,46.63,45220.00,48930.00,60910.00,76840.00,96990.00,"",""
12020,"Bellingham, WA",WA,Billing and Posting Clerks,detailed,300,7.70,3.641,1.20,20.51,42670.00,1.10,17.61,18.01,18.88,22.73,23.27,36620.00,37450.00,39260.00,47270.00,48410.00,"",""
12021,"Bellingham, WA",WA,"Bookkeeping, Accounting, and Auditing Clerks",detailed,1100,5.40,13.310,1.24,23.42,48710.00,1.10,17.74,18.71,22.94,26.56,29.82,36910.00,38910.00,47720.00,55250.00,62030.00,"",""
12022,"Bellingham, WA",WA,Payroll and Timekeeping Clerks,detailed,100,14.30,1.174,1.11,25.24,52490.00,1.30,18.27,22.46,23.45,28.93,32.94,38000.00,46710.00,48780.00,60170.00,68510.00,"",""
12023,"Bellingham, WA",WA,Procurement Clerks,detailed,40,13.90,0.528,1.20,19.65,40870.00,2.30,14.88,17.14,18.76,22.22,23.45,30940.00,35640.00,39030.00,46210.00,48780.00,"",""
12024,"Bellingham, WA",WA,Tellers,detailed,410,8.90,4.950,1.91,18.14,37730.00,1.40,14.32,17.49,17.83,18.10,22.35,29780.00,36390.00,37080.00,37640.00,46490.00,"",""
12025,"Bellingham, WA",WA,"Court, Municipal, and License Clerks",detailed,80,8.50,0.947,0.89,26.23,54560.00,1.20,22.42,22.85,27.46,28.90,33.08,46630.00,47530.00,57110.00,60100.00,68810.00,"",""
12026,"Bellingham, WA",WA,Customer Service Representatives,detailed,1320,3.20,15.957,0.81,19.57,40710.00,0.80,14.34,16.93,17.59,22.22,27.31,29830.00,35220.00,36590.00,46210.00,56800.00,"",""
12027,"Bellingham, WA",WA,"Eligibility Interviewers, Government Programs",detailed,80,6.80,0.908,0.85,26.04,54160.00,1.00,20.39,22.42,26.69,29.43,30.92,42410.00,46630.00,55510.00,61210.00,64320.00,"",""
12028,"Bellingham, WA",WA,File Clerks,detailed,40,27.20,0.432,0.71,19.16,39840.00,5.40,13.69,14.44,17.88,23.16,26.22,28480.00,30020.00,37190.00,48170.00,54530.00,"",""
12029,"Bellingham, WA",WA,"Hotel, Motel, and Resort Desk Clerks",detailed,160,4.00,1.911,1.22,15.28,31790.00,1.40,14.10,14.14,14.27,14.80,17.63,29320.00,29410.00,29680.00,30790.00,36670.00,"",""
12030,"Bellingham, WA",WA,Loan Interviewers and Clerks,detailed,180,11.90,2.149,1.27,23.54,48970.00,2.80,17.91,21.34,22.75,26.31,29.75,37250.00,44380.00,47320.00,54730.00,61880.00,"",""
12031,"Bellingham, WA",WA,Order Clerks,detailed,50,14.80,0.619,0.65,19.43,40410.00,2.90,15.01,17.95,18.23,22.55,23.18,31220.00,37340.00,37920.00,46910.00,48220.00,"",""
12032,"Bellingham, WA",WA,"Human Resources Assistants, Except Payroll and Timekeeping",detailed,40,7.00,0.493,0.68,21.32,44350.00,1.50,14.69,18.06,21.80,23.45,27.33,30560.00,37570.00,45350.00,48780.00,56850.00,"",""
12033,"Bellingham, WA",WA,Receptionists and Information Clerks,detailed,840,7.20,10.142,1.45,16.91,35160.00,1.10,14.17,14.30,17.12,17.85,21.85,29480.00,29750.00,35620.00,37130.00,45450.00,"",""
12034,"Bellingham, WA",WA,Reservation and Transportation Ticket Agents and Travel Clerks,detailed,90,13.30,1.145,1.60,16.83,35000.00,2.80,14.12,14.12,14.38,17.74,21.78,29360.00,29360.00,29910.00,36890.00,45310.00,"",""
12035,"Bellingham, WA",WA,"Information and Record Clerks, All Other",detailed,60,13.10,0.776,0.70,19.48,40510.00,1.70,14.10,16.60,18.20,22.87,24.54,29320.00,34530.00,37850.00,47570.00,51040.00,"",""
12036,"Bellingham, WA",WA,Cargo and Freight Agents,detailed,180,15.40,2.173,3.57,21.64,45020.00,6.60,14.44,18.01,18.29,22.94,26.43,30040.00,37470.00,38050.00,47720.00,54970.00,"",""
